W_PCT,AGE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3
0.222,25,0.7,2.2,0.325,0.1,0.3,0.2,0.4,0.4,0.875,0.2,1.3,1.6,0.3,0.2,0.1,0.2,0.3,1.1,0.3,1.9,-0.4,4.9,0,0
0.772,21,2,4.9,0.41,0.6,1.9,0.324,0.3,0.4,0.792,0.2,1.3,1.5,1.9,0.8,0.6,0.1,0.2,1.4,0.5,5,-0.5,11,0,0
0.139,32,3.9,6.9,0.556,0.2,0.4,0.462,1.9,2.5,0.736,1.4,2.7,4.1,0.9,0.6,0.3,0.3,0.4,1.9,1.7,9.8,-3.1,17.1,0,0
0.444,32,7.9,18.2,0.434,1.5,4.3,0.339,4.6,5.6,0.829,1.4,6.4,7.7,4.2,2.4,0.9,0.5,1.1,2.5,4.4,21.8,-0.6,39.1,22,0
0.118,36,1.5,3.5,0.424,0.2,1.1,0.167,0.6,0.7,0.833,0.3,1,1.3,0.6,0.2,0.5,0.1,0,1.1,0.5,3.7,-2.4,7.7,0,0
0.475,27,5.2,10.7,0.492,1.7,4.1,0.414,1.5,2.2,0.684,0.5,4.2,4.7,2.8,1.6,0.8,0.3,0.7,1.9,2.1,13.7,0,25.2,3,0
0.5,33,2.2,5,0.438,1.3,3.4,0.387,0.4,0.5,0.857,0.5,2.8,3.3,1,0.6,0.4,0.4,0.1,1.8,0.9,6.1,1.5,13.4,0,0
0.468,31,2,5.3,0.382,0.8,2.8,0.273,0.4,0.4,0.917,0.4,2.1,2.5,0.4,0.5,0.3,0.2,0.2,1.1,0.3,5.1,-1.4,9.8,0,0
0.439,28,1.6,3.6,0.435,0.4,1.3,0.279,0.6,0.8,0.696,0.7,1.6,2.3,1,0.7,0.5,0.2,0.2,0.9,0.7,4.1,0,9.5,0,0
0.407,37,1.4,2.7,0.528,0.1,0.5,0.286,0.9,1.3,0.694,1.3,2.3,3.6,0.4,0.3,0.6,0.5,0.2,1.1,1.3,3.9,-2.6,11.7,0,0
0.547,32,6.8,14.5,0.467,1.5,4.2,0.365,4,5.1,0.795,0.9,6.5,7.4,2.4,1.5,0.7,0.6,0.6,1.9,3.9,19.1,0.5,34,15,0
0.417,32,0.7,2.1,0.333,0.4,1.5,0.278,0.3,0.3,0.857,0,0.4,0.4,0.5,0.3,0.1,0,0.1,0.7,0.3,2.1,-3.3,3.3,0,0
0.543,26,1,2.8,0.371,0.4,1.4,0.273,0.5,0.6,0.81,0.4,1.5,1.9,0.6,0.6,0.5,0.3,0.2,1.4,0.4,2.9,0,7.8,0,0
0.688,34,1.3,2.7,0.465,0.1,0.3,0.25,0.2,0.2,1,0.4,1.1,1.5,0.7,0.5,0.1,0.1,0.1,0.9,0.2,2.8,-1.9,5.5,0,0
0.292,21,1.8,4.5,0.404,0.5,1.4,0.382,0.5,1,0.478,1,1.8,2.8,0.4,0.6,1.2,0.5,0.4,1.6,0.7,4.7,-5,13,0,0
0.676,31,7,15.1,0.462,1.6,4.4,0.371,4,4.4,0.896,0.5,3.7,4.2,10,2.6,2.1,0.2,0.4,2.5,4,19.5,7.5,43.6,38,0
0,20,1.3,3.1,0.415,0.2,0.6,0.364,0.8,1.2,0.619,0.8,1.5,2.2,0.2,0.1,0.3,0.4,0.6,0.6,1.2,3.6,-2.9,8.5,0,0
0.5,33,0.5,1,0.5,0,0,0,1,1,1,0,4,4,1,1.5,0,0,0,3,0.5,2,-1.5,6.8,0,0
0.353,25,0.7,2.4,0.3,0.2,0.9,0.267,0.2,0.2,0.75,0.2,1.3,1.5,0.4,0.5,0.1,0.2,0.2,0.9,0.2,1.8,0,4.5,0,0
0.375,20,0.6,1.3,0.5,0,0,0,0,0,0,0.3,0.5,0.8,0,0.1,0.1,0.3,0.1,0.1,0,1.3,-1.6,3.2,0,0
0.506,22,3,5.2,0.582,0,0,0,1,2.7,0.379,2.5,3.9,6.4,0.6,0.8,0.8,1.2,0.6,2.5,1.9,7,1.3,20.8,10,0
0.575,23,3.2,6,0.529,0,0.1,0.1,2.4,3.2,0.754,1.9,4.3,6.2,1,0.9,0.8,0.9,0.8,2.8,2.5,8.7,2.2,21.7,5,0
0.683,27,2.2,3.8,0.596,0,0,0,1,1.4,0.714,1.4,3.4,4.8,0.8,1.1,0.8,1.1,0.3,2.3,1.2,5.5,-0.4,17.2,3,0
0.5,30,2.6,6.7,0.384,0.7,2.7,0.272,1.3,1.7,0.75,0.5,1.9,2.4,1.3,1,1,0.2,0.3,2,1.7,7.2,-1.1,14.9,0,0
0.25,25,1.1,2.8,0.409,0,0.1,0,0.5,0.8,0.667,0.8,1.3,2,0,0,0,0.1,0.4,1,0.5,2.8,-0.8,5.5,0,0
0.675,24,3.2,7.3,0.439,0.4,1.4,0.273,1.7,2.2,0.764,0.5,2.1,2.6,3.1,1.3,0.8,0.3,0.6,1.6,2,8.5,3.4,18.1,0,0
0,23,0.7,1.3,0.5,0.7,0.7,1,0,0,0,0,0.3,0.3,0,0.3,0,0,0,0,0,2,1.3,2.1,0,0
0.62,30,3.7,8.1,0.454,1,2.7,0.378,1.3,1.5,0.839,0.4,2.2,2.6,1.7,0.9,1.1,0.4,0.3,1.7,0.9,9.6,1.9,18.7,0,0
0.452,23,1.3,2.3,0.556,0,0.1,0,0.8,1.1,0.714,1,2.3,3.3,0.8,0.4,0.2,0.4,0.2,1,0.7,3.4,1.7,10,0,0
0.213,20,4.9,12,0.41,1.6,4.6,0.351,1.8,2.4,0.737,0.6,2.8,3.4,3.3,2.5,1.2,0.2,0.6,1.8,2.2,13.2,-6.8,23.8,1,0
0.565,28,2.4,5.6,0.423,1.1,2.7,0.405,1.7,2.1,0.805,0.1,1.4,1.5,3.2,1.4,0.6,0.1,0.5,1.4,2.2,7.5,-0.5,14.8,2,0
0,35,6,14,0.429,1,2,0.5,0,0,0,1,4,5,2,0,1,2,2,6,1,13,-1,31,0,0
0.533,25,8.2,19.7,0.419,3.1,8.1,0.375,5.5,6.2,0.892,0.6,3.4,4,6.8,3.2,0.9,0.4,1.2,2.2,5.1,25.1,1.3,40.6,15,0
0.25,21,0.7,1.9,0.351,0.2,0.7,0.231,0.4,0.4,0.875,0.1,1.5,1.6,0.5,0.6,0.3,0.2,0.2,0.6,0.4,1.8,-2.2,5.2,0,0
0.273,30,0.8,1.9,0.403,0.5,1.5,0.34,0.2,0.2,1,0.2,0.5,0.6,0.3,0.4,0.1,0,0.1,1,0.2,2.3,-0.4,3.5,0,0
0.415,27,5.4,13.2,0.41,1.6,4.5,0.364,7.1,8.2,0.868,1,4.3,5.3,2.5,1.5,0.8,0.4,0.9,1.6,6.3,19.5,-1.9,31.7,3,0
0.823,29,2.7,7.1,0.376,1.5,4.4,0.332,0.4,0.6,0.739,0.6,3.2,3.8,1.8,0.9,1,0.8,0.3,1.8,0.8,7.2,6.4,19,0,0
0.35,29,2.3,5.2,0.451,0.7,2.2,0.316,0.7,1,0.695,0.7,2.2,3,1,0.5,0.5,0.4,0.3,2.2,0.8,6.1,-3.5,13.3,0,0
0.371,28,3.2,7,0.452,0.6,1.7,0.385,0.6,0.8,0.755,1.2,3,4.2,1.4,0.9,0.8,0.7,0.3,2.6,0.7,7.5,-0.7,18,2,0
0.392,28,5.1,10.5,0.486,1.2,2.9,0.401,2.6,3.1,0.858,0.4,1.9,2.3,4.3,1.8,1,0.1,0.8,1.9,2.3,14,-0.9,24.7,4,0
0.447,23,1.4,3.4,0.397,0.5,1.3,0.38,0.8,1.1,0.725,0.1,1.1,1.2,0.7,0.5,0.2,0,0.1,0.7,0.8,4,-0.1,6.8,0,0
0.491,33,3.2,6.1,0.531,0,0,0,1.3,1.7,0.763,1.8,3.7,5.5,1.5,1.2,0.4,0.5,0.8,2.1,1.3,7.8,-1.5,18.2,4,0
0.808,35,3.1,5.7,0.545,0,0.1,0.429,0.8,1,0.788,0.9,3,4,1.8,0.9,0.6,0.7,0.3,1.8,1.2,7.1,4.2,17.5,1,0
0.662,27,4.6,6.6,0.703,0,0,0,3.5,8,0.43,3.5,10.3,13.8,1.2,1.4,0.7,2.3,0.3,2.7,6,12.7,5.7,38.5,49,0
0.414,27,1,2.3,0.412,0,0,0,0.2,0.4,0.385,0.7,1.3,2,0.4,0.5,0.3,0.1,0.1,1.8,0.7,2.1,-1.3,5.5,0,0
0.679,26,7.9,17.7,0.446,0.6,1.8,0.338,7.1,8.4,0.85,0.8,3.7,4.5,4,2.2,1,0.3,1.2,2.1,5.5,23.5,2.2,36.6,3,0
0.446,25,9.2,20.5,0.451,1.1,3.2,0.333,7.3,10.2,0.718,2.4,9.1,11.5,3.3,3.8,1.6,1.4,1.8,3.6,8.9,26.9,0.6,50.7,47,1
0.615,29,4,10.4,0.389,1.8,4.5,0.39,1.2,1.9,0.6,1.2,3.5,4.7,1,1.1,1.7,0.2,0.7,2.4,1.7,11,1.7,22.9,0,0
0.704,24,1.3,3,0.45,0.2,0.5,0.385,1,1.3,0.743,0.3,1.1,1.4,1.1,0.6,0.3,0.1,0.3,0.3,0.8,3.8,0.5,7.8,0,0
0.588,22,4.1,9.8,0.421,1,3,0.322,1.8,2.3,0.791,0.3,2.2,2.6,4.4,2.3,0.9,0.1,0.9,1.7,2.2,11,2.8,21.3,2,0
0.477,32,4.9,11.9,0.414,1.5,4.3,0.344,2.8,3.2,0.869,0.3,2.6,2.9,5.8,2.3,0.9,0.2,0.6,2.4,2.7,14.1,0,27.5,4,0
0.484,24,6.7,13.1,0.515,0,0.1,0,2.9,4.1,0.709,2.7,5.4,8.1,1.5,1.7,1.2,1.5,1,2.4,3.2,16.4,1.6,34.7,19,0
0.485,27,6.8,15.9,0.427,0.7,2.3,0.293,2.2,2.7,0.793,0.7,2.7,3.4,4.7,2.7,0.7,0.2,1.2,1.3,2.3,16.4,-2.5,27.5,1,0
0.4,25,3.2,7.1,0.45,0.6,1.9,0.293,2.4,3.2,0.758,0.6,3.1,3.7,0.9,0.8,0.4,0.1,0.5,0.9,2.2,9.3,-2.6,15.8,4,0
0.263,19,4.8,11.4,0.423,1.3,3.8,0.343,2.8,3.4,0.84,0.4,2.1,2.5,2.6,2.1,0.6,0.3,0.8,3,3.2,13.8,-4.9,21.1,3,0
0.547,33,2.6,5.8,0.447,0.8,2.5,0.329,1.6,2.2,0.721,0.3,1.9,2.2,1.8,1,0.9,0.2,0.3,1.9,2.2,7.6,-1.4,15.4,0,0
0.429,23,0.8,2.5,0.296,0.3,1.1,0.25,0.4,0.9,0.417,0.2,1.1,1.4,0.4,0.3,0.5,0,0.1,0.9,0.6,2.1,-0.5,5.7,0,0
0.362,26,1.7,3.1,0.559,0,0,0,1,1.3,0.75,1.2,2.8,3.9,0.2,0.6,0.4,0.8,0.3,1.9,1.1,4.4,-0.6,12.4,1,0
0.679,24,3.6,9.1,0.399,1.1,3.1,0.358,1.4,2,0.713,0.5,2.1,2.6,2,1.5,1,0.2,0.4,1.8,1.6,9.8,2.7,18,0,0
0.507,38,6.6,14.8,0.448,1.7,4.6,0.368,3.3,3.7,0.893,0.7,5.8,6.5,1.8,1.1,0.7,0.7,0.2,2.1,4,18.3,3.4,31.8,10,0
0.213,28,2.5,5.7,0.44,0.6,1.6,0.384,1.3,1.7,0.75,0.3,2.6,2.8,4.4,1.3,0.5,0.1,0.4,1.2,1.6,7,-2,17.4,3,0
0.514,25,2.4,5.5,0.439,0.4,1.5,0.281,0.9,1.4,0.642,1,1.9,2.9,1.1,1.2,0.5,0.1,0.2,1.9,1.8,6.2,1.2,12,0,0
0.506,24,3.6,8,0.452,1.4,3.2,0.425,0.9,1,0.857,0.5,2,2.4,0.7,0.7,0.2,0.1,0.4,1.6,0.8,9.4,-0.8,13.5,0,0
0.901,26,5,10.1,0.49,1.2,3.2,0.388,2.8,4.1,0.696,1.7,7.8,9.5,7.4,3.2,1.5,1.4,0.7,3,3.8,14,13.2,41.8,33,13
0.6,34,1.1,3.4,0.32,0.2,1.4,0.171,0.3,0.5,0.643,0.9,1.9,2.8,0.4,0.4,0.3,0.4,0.2,1.3,0.6,2.7,-2.8,8.3,2,0
0,24,2,10,0.2,2,5,0.4,0,0,0,2,2,4,1,0,1,0,0,2,0,6,-8,15.3,0,0
0.479,30,5.2,8.5,0.62,0,0.1,0,3.3,6.7,0.489,3.4,8.4,11.8,1.4,2.3,1,1.6,0.7,3.1,5.4,13.7,0.3,35.3,38,0
0.507,24,2.1,4.3,0.493,0,0.2,0.125,1.5,2.1,0.739,1.2,2.7,4,0.6,0.6,0.5,0.3,0.3,1.7,1.7,5.8,-1.2,13.5,3,0
0.581,34,7.3,16,0.456,0.1,0.6,0.159,4.4,5.5,0.793,1.1,3,4.1,4.6,2.7,1.1,0.6,0.6,1.6,3.7,19,-0.1,33.1,2,0
0.492,27,3.2,6.6,0.481,0.8,1.8,0.452,0.4,0.6,0.629,0.3,1.9,2.3,1.7,0.9,0.6,0.3,0.4,1.7,0.7,7.5,-0.6,14.6,0,0
0.531,27,2.5,4.2,0.611,0,0,0,1.4,2.5,0.559,2.8,4.6,7.4,1.1,0.8,0.7,0.9,0.3,2.5,1.9,6.5,0.3,21,9,0
0.636,24,1,1.7,0.579,0,0,0,0.3,0.7,0.375,0.6,1.3,1.9,0.3,0.5,0.1,0.5,0.2,0.7,0.4,2.3,-0.9,6.4,0,0
0.438,22,4.4,10,0.436,0.4,1.3,0.326,1.5,2.6,0.589,1.1,2.5,3.6,6.4,2.4,1.2,0.3,1.2,2.2,2.3,10.7,-1,26.6,14,1
0.45,28,0.6,2,0.282,0.1,0.6,0.083,0.7,0.9,0.722,0.3,1.5,1.8,1,0.5,0.4,0.2,0.2,1.7,0.8,1.8,1.1,6.4,0,0
0.8,27,0.4,2,0.2,0.2,0.8,0.25,0.6,0.8,0.75,0.2,0.6,0.8,0.8,0.2,0,0,0,0.4,1,1.6,-0.6,3.6,0,0
0.118,37,1.8,4.2,0.431,0,0.1,0,0.5,0.5,0.889,0.5,3.2,3.7,1.1,0.6,0.5,0.5,0.1,1.9,1,4.1,-2.2,12.5,1,0
0.426,20,4.8,13.3,0.364,1.1,3.4,0.319,2.1,3.1,0.67,0.5,2.9,3.4,5.5,3.2,1,0.5,1.2,2.1,2.3,12.8,-1.7,26.3,4,0
0.671,24,5,8.8,0.576,0.1,0.3,0.476,2.4,3.1,0.797,3,5.1,8.1,0.4,1.4,0.3,0.4,1,2,2.5,12.7,1.5,23.7,25,0
0.387,26,7.2,15.9,0.453,1.5,4.2,0.372,4.5,5.5,0.802,0.6,3.5,4,6.1,3.5,2,0.6,0.8,2.4,4.8,20.4,-1.6,38.8,3,0
0.311,27,5.1,12.3,0.418,2.5,6.5,0.384,2.5,2.8,0.888,0.2,2,2.2,2.7,1.6,1,0.3,0.7,2.2,2.5,15.2,-1.6,24.1,0,0
0.125,24,0.4,0.8,0.5,0,0,0,0.3,0.5,0.5,0.4,1,1.4,0.1,0.4,0,0.5,0.3,0.5,0.4,1,0.9,4,0,0
0.667,25,0.6,1.4,0.385,0.1,0.6,0.2,0.2,0.2,1,0.3,0.3,0.7,0.3,0,0.1,0,0,0.4,0.2,1.4,-0.1,3.1,0,0
0.473,29,3.8,8.9,0.424,1.3,3.5,0.371,1.5,2.1,0.721,1.9,3.5,5.4,0.9,1,0.7,0.4,0.6,2.3,2.4,10.4,-1.9,20.7,4,0
0.418,23,5.4,11.8,0.462,2,4.9,0.4,2.5,3,0.836,0.4,2.4,2.8,2.7,1.7,1.2,0,0.9,2.7,2.7,15.4,-2.4,24.9,0,0
0.58,27,4.2,9.3,0.456,0.2,1,0.241,1.8,2.2,0.827,0.6,4.3,4.9,4.4,2.1,1,0.3,0.5,1.7,2,10.5,1.2,25,4,0
0.913,26,2.7,5,0.548,0,0,0,1.5,2.9,0.53,2,3.6,5.6,0.7,0.8,0.4,1.1,0.4,2,2.4,7,4.8,18.3,6,0
0.58,23,2.7,6.5,0.41,0.8,2.5,0.337,1.3,1.8,0.73,0.9,3.3,4.1,1.2,0.7,0.5,0.5,0.6,1.6,1.3,7.5,-0.2,16.5,1,0
0.5,30,2.5,6.3,0.398,1.1,3.2,0.345,1.1,1.6,0.728,0.5,2.2,2.7,1.8,0.8,0.9,0.2,0.4,2.4,1.7,7.3,-0.5,15.5,0,0
0.408,21,4.7,10.1,0.469,1.4,3.9,0.354,1.4,1.8,0.82,0.7,2.2,2.9,1.9,1.3,1.3,0.2,0.6,1.9,1.3,12.3,-2.8,21.9,0,0
0.45,31,3.8,8.1,0.465,1,2.5,0.41,1.2,1.4,0.855,0.3,1.8,2.1,1.2,0.7,0.5,0,0.3,1.4,1.1,9.8,-4.1,14.9,0,0
0.554,30,4.4,10,0.441,1.7,4.2,0.408,1.5,2,0.76,0.8,3.2,4,3.5,1.4,1.1,0.2,0.4,2,2.6,12.1,1.3,24.9,0,0
0.58,30,3.3,8.5,0.392,1.2,3.8,0.323,1,1.3,0.783,0.4,2,2.4,0.8,0.7,0.6,0.3,0.3,1.8,1.1,8.9,0.6,14.8,0,0
0.542,28,3.2,7.3,0.439,0.7,1.9,0.353,1.6,2,0.767,0.4,2.5,2.9,1,0.9,0.5,0.3,0.3,1.2,1.8,8.7,0.3,15.2,0,0
0.4,21,6.4,12.7,0.506,0.4,1.4,0.257,3.7,5.1,0.724,1.4,6.2,7.7,4.3,2.6,1.2,1.4,0.8,3.2,4.1,16.9,-2.1,37.7,21,5
0.533,22,1.4,3.4,0.43,0.3,0.8,0.378,0.6,0.9,0.692,0.3,1.2,1.5,0.6,0.4,0.4,0.2,0.3,0.5,0.8,3.8,-0.8,7.8,0,0
0.611,30,5.8,12.2,0.477,0.9,2.8,0.312,1.7,2.3,0.727,0.8,3.1,3.8,5.8,2.6,1,0.2,0.6,2.6,2.6,14.1,2.8,28.6,5,0
0.475,26,6.5,15,0.433,1.8,5.1,0.349,4.9,6,0.824,0.8,4.2,5,3.7,2.5,1.2,0.3,0.7,2.3,4.7,19.7,1.2,33.3,4,0
0.354,26,3.8,7.1,0.532,0.1,0.2,0.3,2.5,3,0.827,1.9,5.2,7.1,1.7,1.7,1.1,1.2,0.6,2.7,2.5,10.1,-0.1,26.5,15,0
0.405,26,6.2,11.9,0.522,0,0,0,2.9,3.9,0.74,2.8,6.1,8.8,2.3,1.6,0.9,0.8,1.2,2.1,3.2,15.3,-1.4,32.9,32,0
0.444,25,1,1.8,0.563,0,0,0,0.4,0.9,0.412,0.7,1.7,2.3,0.3,0.4,0.2,0.1,0.4,1.6,0.8,2.4,-4.3,6.1,0,0
0.391,29,2,6,0.326,0.8,3.2,0.247,1,1.1,0.846,0.2,1.8,2,4,1.7,0.4,0,0.3,1.8,1.2,5.7,-4.1,13.6,0,0
0.894,24,4.5,9.6,0.466,1.2,3.2,0.383,1.5,2,0.761,1.2,3.8,4.9,1.8,0.9,0.6,0.2,0.5,2.1,2,11.7,6.8,21.8,1,0
0.575,27,5.7,9.3,0.606,0,0,0,2.9,4.5,0.65,3.3,8.6,11.8,0.4,1.9,0.6,3.7,0.6,2.8,3.8,14.2,1.2,40,41,3
0.143,26,2.4,5.5,0.429,0,0,0,1.8,2.1,0.833,1.5,3.6,5.1,0.6,0.9,0.6,1,0.1,2.6,1.5,6.5,-6.7,17.7,0,0
0.13,25,3.5,8.8,0.397,1.9,5.1,0.38,0.9,1.2,0.719,0.7,2.8,3.5,1.3,1,0.5,0.3,0.2,2.4,1.1,9.8,-4.8,17.4,0,0
0.894,25,1.3,3.1,0.441,0.5,1.3,0.357,0.4,0.5,0.824,0.2,0.8,1,1,0.7,0.3,0.2,0.2,0.9,0.3,3.6,-1.2,7,0,0
0.577,29,3.7,6.3,0.589,0,0,0,1.9,3.2,0.587,1.9,5.2,7.1,1.5,1.4,0.9,1.1,0.6,3.1,2.4,9.3,1.6,24.6,9,0
0.722,26,2.1,5.6,0.374,0.8,2.7,0.295,0.7,0.9,0.784,0.6,3.2,3.8,1.7,1.1,1,0.4,0.3,2.2,1.1,5.8,3.4,15.8,1,0
0.13,25,3.4,9.4,0.36,2.3,6.3,0.363,1.9,2.3,0.833,0.3,2,2.3,1.8,1.2,0.7,0.2,0.5,1.7,1.7,11,-6.3,17.8,0,0
0.585,27,7.2,16.9,0.428,2,5.7,0.359,5.8,6.6,0.871,0.6,2.4,3,6.2,2.7,1.1,0.1,1.3,2,5.5,22.2,3.6,36.1,7,0
0.208,27,5.2,12.6,0.411,0.7,2.2,0.329,1.6,2.3,0.693,0.6,3.4,4,6.5,2.3,1.1,0.3,0.7,1.7,2.2,12.6,-4.5,29.2,12,0
0.514,32,4.3,9.6,0.446,1.4,3.5,0.385,1,1.3,0.771,0.4,1.7,2.1,4.1,1.5,0.4,0,0.6,1.5,1.7,10.9,-1,19.1,2,0
0.486,27,2.3,4.4,0.516,0,0,0,1.3,2.9,0.447,1.1,2.7,3.8,0.7,0.7,0.4,0.4,0.4,1.3,1.8,5.9,-1.7,13.2,2,0
1,24,0,0.5,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0.5,0,0,0.5,0,0,-4,2.1,0,0
0.667,32,5.6,11.7,0.48,2.7,5.6,0.475,2.4,2.7,0.888,0.1,1.7,1.9,1.4,1,0.6,0.1,0.3,1.8,2.6,16.3,6.8,21.5,0,0
0.688,30,4.6,11,0.415,2.6,6.6,0.4,0.6,0.9,0.634,0.6,2.3,2.8,1.7,0.8,1.1,0.3,0.3,2.6,1.3,12.4,4,21.5,1,0
0.247,23,1.9,4.3,0.442,0.2,0.9,0.222,1.1,1.7,0.656,0.6,2,2.6,0.6,1,0.3,0.5,0.4,1.9,1.2,5.1,-3.2,10.5,0,0
0.5,26,2.9,6.3,0.465,0.2,0.6,0.333,1.3,1.8,0.752,1.8,3,4.8,0.9,1.1,0.6,0.4,0.6,2.4,1.4,7.4,-0.6,16.4,7,0
0.441,28,2.3,3.9,0.575,0,0,0,0.5,1.1,0.5,1.6,2.4,3.9,0.1,0.6,0.1,0.8,0.3,1.4,1.1,5.1,-1.6,12,1,0
0.421,21,5.8,11.8,0.493,0.1,0.5,0.257,2.3,3,0.768,1.6,3.6,5.2,1.7,1.5,0.9,0.4,1,2,2.3,14.1,-2.5,25.2,6,0
0.589,25,4.9,11.1,0.443,1.7,5,0.336,2.7,3.3,0.82,1,4.2,5.1,1.8,1.1,1.7,0.5,0.3,2.7,2.5,14.2,3,28.6,5,0
0.113,20,7.5,14.7,0.508,0,0.1,0.167,2.5,3.7,0.686,2.3,4.7,7,1.2,2.3,0.4,1.2,1.3,2.6,3.1,17.5,-9.3,30.2,11,0
0.646,36,4.8,11.9,0.404,1.5,4.4,0.34,3.1,3.4,0.904,0.3,1.6,1.8,2.3,1.4,0.7,0.2,0.3,1.5,2.8,14.2,2.1,20.9,0,0
0.308,34,2.9,7.9,0.368,1.1,3.7,0.299,0.8,0.9,0.857,0.5,2.5,2.9,4.9,1.7,0.6,0.1,0.3,2.6,1.4,7.7,-3.4,19.1,0,0
0.373,27,1.3,3.5,0.376,0.5,1.7,0.267,0.4,0.6,0.759,0.3,1.4,1.7,0.8,0.8,0.4,0.3,0.2,1.1,0.6,3.5,-1.6,8,0,0
0.5,25,2.5,5.1,0.478,1.2,2.6,0.448,1.1,1.5,0.735,1,1,1.9,1,0.9,0.7,0.2,0.2,1.3,1.5,7.2,-2,13,0,0
0.5,26,8.7,19.7,0.439,2.9,8,0.359,8.8,10.2,0.86,0.8,5.3,6.1,7.5,4.6,1.7,0.6,1.2,2.8,6.8,29,1.5,49.9,23,3
0.614,29,2,4.2,0.475,0.4,1.2,0.303,0.7,1.2,0.574,0.5,1.7,2.2,1.2,0.9,0.5,0.6,0.2,1.5,0.9,5,0.1,11.8,0,0
0.688,35,1.2,3,0.408,0.9,2.2,0.394,0.4,0.5,0.808,0.2,0.9,1,0.3,0.3,0.2,0.2,0.1,1,0.5,3.7,-0.4,6.4,0,0
0.902,23,1.1,2,0.536,0,0,0.5,0.6,1.2,0.531,0.7,0.7,1.4,0.4,0.4,0.2,0.2,0.4,1,0.8,2.9,-2.1,6.1,0,0
0.414,20,0.4,1.2,0.306,0.2,0.9,0.231,0,0.1,0.25,0.1,0.8,0.9,0.3,0.2,0.2,0,0.1,0.6,0.1,1,-0.9,3.1,0,0
0.705,25,0.8,2.4,0.343,0.3,0.9,0.308,0.8,1.3,0.655,0.1,0.8,0.9,0.5,0.5,0.3,0,0.4,0.9,1,2.7,-1,5.1,0,0
0.494,30,2.9,6,0.478,1.2,2.9,0.42,0.9,1.2,0.735,0.7,2.9,3.5,2.1,1,0.9,0.2,0.1,2.3,1.3,7.9,0.7,17.7,0,0
0.58,24,4.3,10,0.435,0.4,1.3,0.282,1.3,2,0.64,2.4,5.9,8.3,2.3,1.3,0.9,0.6,0.6,2.6,2,10.3,2.6,27,25,0
0.5,24,0.8,2.5,0.308,0.6,1.8,0.319,0.3,0.3,1,0.1,0.8,0.9,0.2,0,0.2,0,0.1,0.2,0.2,2.4,-1.3,4.4,0,0
0.37,22,2,4.3,0.466,0,0.1,0,1.7,2.3,0.726,1.4,1.7,3.2,0.6,0.7,0.3,0.3,0.6,2.1,1.6,5.7,-1.4,11.3,0,0
0.143,22,0.4,0.7,0.6,0,0,0,0.1,0.3,0.5,0.1,0.4,0.6,0.1,0,0.1,0,0,0.1,0.1,1,1.3,2.3,0,0
0.313,32,4.4,11.2,0.391,1,3.2,0.304,3.1,3.5,0.893,0.3,4,4.3,7.4,2.9,1.1,0.2,0.7,2.4,2.6,12.8,-4.1,29.9,6,0
0.434,30,3.2,6.6,0.485,0.1,0.2,0.25,0.7,0.9,0.806,0.7,2.2,2.9,0.8,0.8,0.4,0.9,0.3,2.1,1,7.2,-0.5,15,1,0
0.514,38,2.1,5.2,0.402,1.3,3.6,0.356,0.4,0.5,0.818,0.2,0.9,1.1,1.4,0.7,0.7,0.1,0.1,1.3,0.4,5.9,0.4,11,0,0
0.809,29,1.1,2.3,0.481,0.1,0.3,0.333,0.8,1.1,0.704,0.7,2.2,2.9,0.6,0.3,0.3,0.4,0.2,1.7,0.8,3.1,-0.1,9.2,0,0
0.647,29,0.7,1.4,0.522,0,0.1,0,0.4,0.4,1,0.2,1.1,1.3,0.3,0.4,0,0.2,0.2,1.1,0.4,1.8,-2.7,3.9,0,0
0.6,29,4.4,10.3,0.43,0.8,2.7,0.315,2.1,2.8,0.745,0.9,3.2,4.2,1.7,1.2,0.7,0.5,0.7,2.1,2.3,11.7,-0.5,21.8,1,0
0.595,28,5.5,12.5,0.439,1.4,3.5,0.401,3.3,3.9,0.837,0.4,2.3,2.7,5.9,2.8,1.2,0.3,1.1,2.1,3.2,15.7,0.8,29.7,4,0
0.49,26,1.7,3.2,0.537,0,0,0,0.8,1.2,0.729,1.1,2.3,3.4,0.4,0.5,0.4,1,0.3,1.5,1,4.3,1.1,12.7,2,0
0.117,22,3.3,7.8,0.419,0.5,1.9,0.24,2.8,4.2,0.658,1.3,3.4,4.7,1.8,1.4,0.7,1.6,1,2.8,3.7,9.7,-6.4,23.6,3,0
0.533,28,0.9,1.6,0.542,0.1,0.5,0.25,0.5,0.7,0.714,0.4,1.4,1.8,0.1,0.2,0.2,0.3,0.1,0.6,0.7,2.4,-1.4,5.9,0,0
0.606,24,3.5,7.7,0.451,0.8,2.7,0.309,1,1.3,0.727,0.7,3.2,3.8,1.2,0.8,0.6,0.5,0.3,1.6,1.3,8.8,2.3,17.6,1,0
0.603,27,3.8,9.3,0.412,1,2.9,0.336,3.1,3.7,0.815,0.5,2.7,3.2,3,1.9,0.7,0.5,0.8,2.1,4,11.7,1.1,22.1,1,0
